id,名称,地址,电话,经度_GCJ02,纬度_GCJ02,经度_WGS84,纬度_WGS84,投影X,投影Y,类型代码,类型名称,省份,城市,区域,营业时间,评分
B001786RWQ,美堤雅城B区,汇龙路68号(兰花路地铁站4号口步行410米),[],106.55599,29.499982,106.5381881,29.4930704,441661.5828,3262766.449,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,南岸区,,[]
B0G265MRYJ,金域学府万科生活汇(中航万科金域学府翰江1期店),南滨西路33号,023-63025111;023-67088666,106.556138,29.493029,106.5383385,29.48611957,441672.1839,3261996.202,60000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,南岸区,,3.5
B0FFKTYNU2,重庆荣美医疗美容医院,南滨西路33号附25号,18623067786,106.556254,29.491819,106.5384551,29.4849101,441682.7961,3261862.132,90201,医疗保健服务;专科医院;整形美容,重庆市,重庆市,南岸区,,[]
B0LGF7QGFR,滨江商业,南滨路与二塘路交叉口东南40米,[],106.556375,29.490575,106.5385767,29.48366665,441693.8759,3261724.293,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,南岸区,,[]
B0G3SSWUN9,针艾康中医馆,南滨西路35号附9号3-28,023-62955666,106.556894,29.490625,106.5390968,29.48371755,441744.3228,3261729.672,90300,医疗保健服务;诊所;诊所,重庆市,重庆市,南岸区,,[]
B0H0ACTUP8,捷安特自行车(南滨西路店),南滨西路35号附9号,18983280851;19908390916,106.556924,29.490936,106.5391268,29.48402852,441747.4058,3261764.113,60900,购物服务;体育用品店;体育用品店,重庆市,重庆市,南岸区,,4.2
B0G3HR6QBL,万科·金域学府,南滨路与二塘路交叉口东北160米,[],106.55693,29.492329,106.5391324,29.48542115,441748.744,3261918.418,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,南岸区,,[]
B0FFL1XGPY,中航万科金域学府翰江1期,南坪镇六公里,[],106.556938,29.492315,106.5391404,29.48540717,441749.5136,3261916.865,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,南岸区,,[]
B0HRUDGR0D,重庆玺雅医疗美容,南滨西路35号附93-31,[],106.556985,29.490842,106.5391879,29.48393465,441753.2808,3261753.682,90201,医疗保健服务;专科医院;整形美容,重庆市,重庆市,南岸区,,3.4
B0FFF38XFR,中航万科金域学府翰江,渝南分流道与二塘街交汇处西南角,[],106.557029,29.491651,106.5392318,29.48474351,441757.9938,3261843.284,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,南岸区,,[]
B0FFJ27M8U,中航万科金域学府翰江2期,南滨西路35号,[],106.557218,29.490265,106.5394216,29.48335821,441775.603,3261689.694,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,南岸区,,[]
B0G3LCI2XJ,万家兴达重庆市场部,南滨西路35号附9号二楼,023-62530976;19922295553,106.557595,29.49077,106.5397992,29.48386372,441812.5001,3261745.517,060400|170000,购物服务;超级市场;超市|公司企业;公司企业;公司企业,重庆市,重庆市,南岸区,,3.8
B0HD7HOMCP,诚心大药房(汇龙路店),中航万科金域学府1期东门南100米,15123888859,106.557749,29.491364,106.5399533,29.48445783,441827.7818,3261811.269,90601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,南岸区,,[]
B0FFH107HD,蓝光林肯公园,龙洲大道2999号,023-62897777,106.558961,29.483826,106.5411701,29.47692386,441941.4431,3260975.878,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[]
B0FFHJLJSA,客临便利店(保利观塘·泽园店),二塘路79号,13983892107;15310325360,106.559946,29.490743,106.5421549,29.48384066,442040.8582,3261741.787,60200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,南岸区,,4.3
B0FFK9G3H6,世贸广场,渝南大道与巴南大道交叉口东北220米,[],106.560394,29.461073,106.5426128,29.45417875,442068.3915,3258454.95,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,巴南区,,[]
B0L1BMYSKH,隆鑫通用平台总部大楼,南湖路3号,[],106.560898,29.507217,106.5431036,29.50031163,442142.1994,3263566.343,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,南岸区,,[]
B0L3A1XOKN,东楼,双龙路与大石二支路交叉口东北220米,[],106.562382,29.509968,106.5445896,29.50306414,442287.7891,3263870.591,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,南岸区,,[]
