Area_m2,Radius_m,Center_X,Center_Y,Elevation
64.96,4.55,442934,3259394.27,12
925.27,17.16,441549.76,3259411.48,12
107.74,5.86,438460.08,3259466.25,12
64.83,4.54,438368.22,3259466.41,12
484.14,12.41,439061.32,3259456.89,12
245.47,8.84,439690.17,3259457.49,12
424.17,11.62,440121.33,3259462.63,12
187.78,7.73,438674.39,3259476.48,12
45.93,3.82,438385.93,3259487.89,12
92.51,5.43,438405.92,3259495.8,12
101.67,5.69,438440.81,3259501.92,12
193.1,7.84,439077.18,3259507.47,12
330.53,10.26,439042.46,3259508.84,12
169.29,7.34,438341.48,3259507.96,12
770.12,15.66,441872.09,3259555.52,12
628.47,14.14,439286.61,3259581.61,12
99.14,5.62,438415.24,3259595.79,12
112.18,5.98,438401.71,3259608.75,12
1548.1,22.2,440211.62,3259592.81,12
95.13,5.5,441288.34,3259636.21,12
409.69,11.42,439546.08,3259645.31,12
106.32,5.82,438421.42,3259653.65,12
140.03,6.68,438436.63,3259650.91,12
224.68,8.46,440558.93,3259650.77,12
1450.07,21.48,438323.03,3259650.25,12
198.35,7.95,439420.35,3259666.33,12
26.82,2.92,440375.5,3259668.15,12
207.59,8.13,441116.25,3259690.95,12
709.92,15.03,440573.76,3259686.61,12
61.25,4.42,441335.6,3259701.38,12
1019.4,18.01,442119,3259681.64,12
216.61,8.3,441845.13,3259711.12,12
215.97,8.29,441845.36,3259720.89,12
155.05,7.03,439399.15,3259738.45,12
40.12,3.57,441953.11,3259735.52,12
245.93,8.85,441318.05,3259734.64,12
1414.08,21.22,439002.98,3259703.07,12
309.09,9.92,439672.47,3259754.28,12
518.19,12.84,438931.01,3259763.83,12
211.96,8.21,441306.09,3259750.22,12
1271.97,20.12,443471.56,3259724.12,12
131.87,6.48,441650.39,3259752.15,12
251.21,8.94,441674.75,3259750.32,12
586.18,13.66,441853.18,3259752.46,12
45.22,3.79,441091.84,3259779.03,12
472.23,12.26,439158.68,3259771.14,12
176.47,7.49,441384.37,3259776.92,12
72.67,4.81,441080.71,3259783.05,12
156.82,7.07,439055.15,3259788.69,12
18.16,2.4,441946.42,3259792.64,12
298.68,9.75,442606.71,3259785.85,12
536.9,13.07,441247.41,3259795.94,12
203.12,8.04,440793.07,3259810.47,12
157.84,7.09,439035.8,3259831.02,12
217.17,8.31,441396.62,3259818.44,12
233.97,8.63,441156.91,3259820.29,12
1277.06,20.16,443520.01,3259807.39,12
204.12,8.06,439020.62,3259841.39,12
141.3,6.71,440760.96,3259839.43,12
321.26,10.11,439010.35,3259839.24,12
274.96,9.36,438940.34,3259858.11,12
316.42,10.04,438521.55,3259861.46,12
276.96,9.39,439187.71,3259867.46,12
218.65,8.34,440867.02,3259852.7,12
732.75,15.27,439390.68,3259846.65,12
814.4,16.1,442411.56,3259843.41,12
279.85,9.44,441441.88,3259894.6,12
1820.14,24.07,443356.63,3259846.71,12
226.14,8.48,441283.74,3259900.09,12
1222.52,19.73,443481.54,3259867.91,12
383.14,11.04,439323.19,3259915.91,12
345.2,10.48,439405,3259919.77,12
732.33,15.27,441356.9,3259909.68,12
54.27,4.16,441005.51,3259932.68,12
3216.73,32,443604.57,3259889,12
13.42,2.07,443615.23,3259925.09,12
479,12.35,438662.97,3259941.82,12
662.27,14.52,443415.66,3259917.56,12
121.69,6.22,438912.37,3259978.04,12
747.34,15.42,443560.51,3259932.6,12
114.17,6.03,442932.82,3259984.32,12
1273.62,20.13,438436.77,3259968.97,12
299.32,9.76,441321.46,3260009.58,12
963.38,17.51,440656.22,3260011.49,12
1311.21,20.43,442241.37,3260002.78,12
639.26,14.26,440683.79,3260029.73,12
267.93,9.23,439386.61,3260046.25,12
283.47,9.5,440643.46,3260042.72,12
582.85,13.62,440666.14,3260042.97,12
135.06,6.56,443812.52,3260042.18,12
1159.85,19.21,438681.56,3260060.46,12
195.28,7.88,443792.41,3260052.12,12
127.47,6.37,443811.14,3260054.38,12
545.64,13.18,438715.27,3260078.38,12
196.82,7.92,439861.99,3260077.66,12
172.85,7.42,443820.02,3260060.54,12
156.74,7.06,443882.21,3260064.62,12
46.07,3.83,442237.94,3260074.09,12
106.3,5.82,443797.51,3260065.12,12
25.9,2.87,442220.25,3260078.75,12
199.64,7.97,438679.86,3260092.8,12
169.61,7.35,443369.86,3260068.09,12
296.41,9.71,443568.5,3260070.86,12
105.95,5.81,443806.04,3260071.74,12
70.14,4.73,440344.45,3260096.69,12
68.66,4.67,440322.4,3260098.59,12
129.03,6.41,440302.85,3260099.79,12
148.97,6.89,443795.59,3260080.88,12
322.87,10.14,443826.93,3260078.92,12
763.48,15.59,441812.72,3260080.51,12
107.77,5.86,443831.17,3260100.06,12
222.92,8.42,443375.89,3260093.92,12
160.46,7.15,443849.15,3260106.19,12
339.51,10.4,443792.68,3260097.11,12
2847.21,30.1,443334.39,3260081.11,12
130.44,6.44,439009.3,3260130.33,12
73.01,4.82,443987.2,3260113.23,12
210.37,8.18,439016.09,3260137.93,12
356.47,10.65,443820.75,3260112.52,12
1607.27,22.62,443580.63,3260108.09,12
543.01,13.15,443029.19,3260120.42,12
438.33,11.81,440465.4,3260144.54,12
127.4,6.37,441929.05,3260160.3,12
883.26,16.77,442274.74,3260143.2,12
550.44,13.24,441125.81,3260167.64,12
746.44,15.41,442356.01,3260148.73,12
733.61,15.28,443280.7,3260165.91,12
315.81,10.03,441937.6,3260172.54,12
101.64,5.69,438788.59,3260205.45,12
178.43,7.54,441952.63,3260191.53,12
2050.74,25.55,439775.83,3260171.83,12
84.53,5.19,442137.43,3260210.46,12
209.16,8.16,442009.19,3260211.56,12
450.82,11.98,440820.55,3260214.32,12
300.86,9.79,443721.45,3260199.15,12
321.17,10.11,442018.19,3260223.07,12
66.73,4.61,442031.7,3260234.45,12
264.34,9.17,443692.39,3260225.59,12
64.34,4.53,443803.78,3260232.86,12
50.61,4.01,442050.4,3260249.1,12
206.58,8.11,442018.15,3260243.38,12
255.64,9.02,443803.09,3260271.26,12
169.13,7.34,443450.12,3260278.22,12
343.08,10.45,441911.87,3260286.28,12
2292.16,27.01,439092.28,3260290.54,12
366.24,10.8,441918.13,3260309.51,12
100.19,5.65,443467.02,3260304.64,12
322.09,10.13,443744.32,3260307.67,12
176.41,7.49,443467.13,3260326.44,12
336.53,10.35,441377.67,3260338.39,12
1333.21,20.6,440685.18,3260328.3,12
210.64,8.19,443493.26,3260327.01,12
2690.64,29.27,439040.63,3260336.25,12
297.66,9.73,442310.35,3260340.32,12
216.25,8.3,443715.12,3260328.11,12
236.72,8.68,440689.93,3260360.34,12
326.22,10.19,442022.82,3260353.85,12
141.3,6.71,440199.79,3260366.58,12
994.69,17.79,438777.09,3260377.64,12
267.88,9.23,443493.21,3260352.16,12
681.71,14.73,443567.56,3260339.49,12
453.62,12.02,442052.01,3260362.89,12
128.93,6.41,443509.39,3260360.62,12
94.14,5.47,442076.46,3260374.59,12
384.63,11.06,443574.79,3260356.82,12
1167.62,19.28,443543.03,3260338.15,12
36.46,3.41,442721.24,3260380.27,12
839.42,16.35,442213.05,3260353.73,12
378.67,10.98,443543.73,3260382.52,12
103.58,5.74,442458.21,3260399.23,12
180.24,7.57,443308.75,3260397.09,12
228.82,8.53,440833.14,3260414.07,12
1099.6,18.71,441107.36,3260411.16,12
114.9,6.05,440156.16,3260435.82,12
96.66,5.55,441122.19,3260438.72,12
304.2,9.84,443570.21,3260418.25,12
499.71,12.61,441098.14,3260434.34,12
51.84,4.06,441116.64,3260449.06,12
83.66,5.16,440147.6,3260456.62,12
242.28,8.78,442729.12,3260439.26,12
236.06,8.67,438101.36,3260469.12,12
212.41,8.22,442292.71,3260460.64,12
83.3,5.15,443252.5,3260458.87,12
1103.64,18.74,441092.66,3260467.81,12
1019.67,18.02,443591.1,3260455.98,12
752.7,15.48,443691.63,3260478.84,12
943.71,17.33,443322.13,3260475.51,12
106.23,5.81,443339.23,3260497.96,12
333.53,10.3,438473.75,3260530.27,12
107.18,5.84,440082.22,3260532.85,12
198.76,7.95,443696.23,3260525.63,12
6867.7,46.76,442683.7,3260494.31,12
581.62,13.61,438504.89,3260545.57,12
943.88,17.33,439307.78,3260544.01,12
522.67,12.9,438489.07,3260561.18,12
147.58,6.85,438127.08,3260574.7,12
83.43,5.15,443892.21,3260546.65,12
534.07,13.04,443541.73,3260544.11,12
373.41,10.9,443698.72,3260549.99,12
632.17,14.19,438525.95,3260578.64,12
384.98,11.07,438972.84,3260575.98,12
394.01,11.2,443866.35,3260564.42,12
140.3,6.68,440047.89,3260592.68,12
546.86,13.19,438505,3260593.68,12
211.91,8.21,440080.32,3260596.9,12
1555.88,22.25,440121.83,3260573.78,12
1197.99,19.53,442201.91,3260574,12
175.36,7.47,443700.41,3260583.63,12
378.82,10.98,438545.22,3260611.51,12
361.99,10.73,438489.64,3260614.9,12
48.11,3.91,440003.82,3260613.85,12
1577.39,22.41,443926.73,3260574.39,12
370.55,10.86,439897.6,3260615.68,12
33.89,3.28,439997.94,3260622.69,12
151.56,6.95,440033.14,3260621.54,12
269.15,9.26,439987,3260614.57,12
227.41,8.51,439978.57,3260616.05,12
583.91,13.63,438527.83,3260629.29,12
121.68,6.22,438179.88,3260644.9,12
836.73,16.32,442907.45,3260606.12,12
121.47,6.22,438198.25,3260648.39,12
76.74,4.94,438213.98,3260651.67,12
544.67,13.17,438506.71,3260641.68,12
438.59,11.82,439945.06,3260638.58,12
334.63,10.32,438745.81,3260658.26,12
533.69,13.03,438549.34,3260661.92,12
587.28,13.67,438529.08,3260674.9,12
372.61,10.89,442201.19,3260664.34,12
142.18,6.73,438478.15,3260701.84,12
65.89,4.58,438433.33,3260706.6,12
133.54,6.52,439920.15,3260697.72,12
341.9,10.43,442588.15,3260680.6,12
114.49,6.04,443957.4,3260680.34,12
118.17,6.13,438443.93,3260720.93,12
82.95,5.14,438532.9,3260746.75,12
67.31,4.63,438480.14,3260763.73,12
95.79,5.52,438529.85,3260768.85,12
485.34,12.43,442763.38,3260742.98,12
575.43,13.53,438709.9,3260775.71,12
234.06,8.63,443743.05,3260758.41,12
379.43,10.99,438721.32,3260792.49,12
231.74,8.59,438393.24,3260809.25,12
437.56,11.8,442966.98,3260786.34,12
847.79,16.43,442198.78,3260788.16,12
341.37,10.42,443115.12,3260795.85,12
362.07,10.74,438588.4,3260832.34,12
1297.49,20.32,442900.41,3260809.1,12
439.26,11.82,443639.25,3260809.88,12
692.26,14.84,443982.23,3260805.28,12
488.22,12.47,438585.25,3260850.49,12
599.94,13.82,438633.27,3260851.01,12
83.61,5.16,438409.84,3260856.1,12
566.64,13.43,438581.76,3260866.46,12
533.73,13.03,438630.45,3260869.15,12
53.21,4.12,438379.13,3260874.8,12
3344.71,32.63,443906.53,3260826.1,12
68.04,4.65,443146.39,3260867.18,12
319.75,10.09,443986.67,3260853.7,12
785.49,15.81,438553.36,3260902.96,12
1386.59,21.01,442967.84,3260879.68,12
2987.87,30.84,443913.36,3260870.04,12
950.75,17.4,438565.75,3260918.54,12
167.76,7.31,443801.53,3260895.04,12
881.77,16.75,439672.58,3260905.29,12
455.49,12.04,438640.61,3260927.59,12
104.74,5.77,443991.29,3260891.8,12
1085.11,18.58,438560.81,3260936.46,12
426.19,11.65,443185.75,3260903.24,12
454.48,12.03,438639.49,3260942.17,12
786.96,15.83,439631.6,3260931.22,12
3344.85,32.63,443926.85,3260911.76,12
262.66,9.14,439717,3260966.93,12
2842.99,30.08,443934.78,3260957.51,12
497.98,12.59,439678.29,3260995.26,12
1068.45,18.44,439574.81,3260993.18,12
389.01,11.13,443819.24,3260993.45,12
1176.38,19.35,439598.03,3261012.54,12
3084.63,31.33,443944.14,3260996.82,12
1042.46,18.22,438298.01,3261014.34,12
671.83,14.62,438416.99,3261037.71,12
966.29,17.54,438315.9,3261018.64,12
1056.08,18.33,439620.61,3261035.24,12
207.23,8.12,439621.72,3261063.57,12
2137.77,26.09,443947.03,3261042.71,12
195.42,7.89,443855.25,3261058.57,12
1451.16,21.49,439578.62,3261069.31,12
497.38,12.58,438648.37,3261084.61,12
968.61,17.56,438477.38,3261084.63,12
374.35,10.92,443660.4,3261082.14,12
2121.96,25.99,443954.79,3261082.57,12
453.62,12.02,443858.8,3261093.98,12
711.46,15.05,442844.43,3261104.45,12
731.93,15.26,443964.28,3261118.57,12
204.18,8.06,439543.07,3261149.47,12
302.6,9.81,443852.42,3261151.84,12
32.86,3.23,443597.26,3261168.56,12
32.52,3.22,443564.71,3261188.24,12
927.38,17.18,438697.75,3261215.25,12
861.75,16.56,439402.95,3261203.24,12
631.59,14.18,438902.76,3261223.42,12
413.46,11.47,443529.74,3261211.02,12
22.31,2.66,443551.5,3261224.3,12
1243.37,19.89,443653.24,3261191.58,12
186.09,7.7,443506.71,3261236.04,12
55.29,4.2,443589.42,3261272.72,12
848.04,16.43,443707.15,3261328.33,12
851.17,16.46,443717.77,3261346.35,12
107.22,5.84,442886.13,3261372.84,12
794.27,15.9,443729.54,3261363.92,12
543.63,13.15,443893.98,3261376.76,12
818.57,16.14,443739.83,3261380.61,12
2018.59,25.35,441787.32,3261463.21,12
150.39,6.92,441651.61,3261478.39,12
152.79,6.97,441747.25,3261480.28,12
74.39,4.87,441845.84,3261497.34,12
208.43,8.15,441792.88,3261532.29,12
1044.35,18.23,441948.5,3261524.38,12
404.72,11.35,441885.03,3261540.33,12
1262.05,20.04,443977.03,3261509.56,12
182.34,7.62,441602.3,3261555.01,12
76.02,4.92,441642.36,3261564.54,12
17.28,2.35,441658.63,3261577.35,12
16.96,2.32,441666.59,3261580.16,12
537.56,13.08,443165.46,3261588.74,12
177.63,7.52,441273.47,3261607.52,12
176.78,7.5,441295.55,3261616.61,12
304.22,9.84,442030.55,3261609.86,12
327.94,10.22,443154.65,3261610.61,12
218.21,8.33,441422.01,3261624.08,12
67.86,4.65,441089.48,3261634.59,12
71.93,4.78,443800.24,3261627.96,12
257.31,9.05,441561.06,3261637.92,12
157.37,7.08,443372.23,3261637.83,12
190.6,7.79,441556.27,3261660.4,12
100.01,5.64,443346.58,3261664.92,12
835.89,16.31,443951.29,3261658.26,12
180.79,7.59,443805.9,3261671.72,12
169.27,7.34,442945.01,3261680.08,12
133.83,6.53,441357.82,3261698.85,12
876.36,16.7,443757.14,3261678.14,12
146.67,6.83,440700.85,3261719.5,12
628.4,14.14,442178.46,3261694.15,12
366.43,10.8,443738.08,3261702.65,12
75.08,4.89,443767.76,3261713.44,12
387.99,11.11,443748.46,3261715.35,12
361.83,10.73,442955.83,3261728.98,12
110.97,5.94,443767.73,3261728.47,12
269.74,9.27,443806.54,3261725.78,12
95.72,5.52,443208.33,3261738.3,12
3289.81,32.36,440743.08,3261719.52,12
92.17,5.42,443758.35,3261739.28,12
227.3,8.51,441405.02,3261749.87,12
82.51,5.12,443746.44,3261749.19,12
168.94,7.33,441289.9,3261762.45,12
407.08,11.38,443749.1,3261735.41,12
311.23,9.95,440464.91,3261761.89,12
3883.65,35.16,440551.07,3261755.24,12
189.63,7.77,443337.09,3261757.25,12
86,5.23,441401.35,3261775.48,12
25.82,2.87,443117.75,3261773.57,12
225.64,8.47,443306.66,3261760,12
414.99,11.49,441361.3,3261774.09,12
60.16,4.38,443310.23,3261779.57,12
340.12,10.4,443227.73,3261779.62,12
276.78,9.39,443724.43,3261775.17,12
204.2,8.06,443496.47,3261777.91,12
434.84,11.76,441349.53,3261792.16,12
212.78,8.23,441193.11,3261800.98,12
106.45,5.82,441469.54,3261805.73,12
332.19,10.28,441931.04,3261798.35,12
80.66,5.07,443096.07,3261804.81,12
724.7,15.19,442058.69,3261798.81,12
1772.45,23.75,440409.05,3261795.59,12
98.46,5.6,441463.33,3261821.95,12
1220.43,19.71,441715.07,3261799.61,12
120.82,6.2,443153.58,3261814.52,12
160.22,7.14,443445.01,3261818.01,12
39.5,3.55,441382.37,3261846.21,12
168.21,7.32,443101.39,3261839.2,12
912.53,17.04,443627.68,3261835.26,12
910.34,17.02,441119.71,3261854.06,12
130.97,6.46,441161.61,3261863.91,12
73.88,4.85,443068.13,3261852.08,12
152.65,6.97,441209.61,3261863.25,12
123.91,6.28,443095.37,3261855.52,12
284.8,9.52,443276.77,3261869.1,12
61.76,4.43,443454.69,3261874.44,12
3361.61,32.71,440338.72,3261855.76,12
274.37,9.35,443117.87,3261871.01,12
156.18,7.05,443265.91,3261889.15,12
114.6,6.04,443493.71,3261889.91,12
59.43,4.35,443248.33,3261893.11,12
1425.23,21.3,440739.13,3261913.1,12
102.31,5.71,440884.11,3261952.82,12
1474.22,21.66,440814.98,3261958.2,12
1279.08,20.18,440725.34,3261963.28,12
138.19,6.63,441743.03,3261963.83,12
511.31,12.76,441103.71,3261963.44,12
24.91,2.82,440543.91,3261986.35,12
199.81,7.98,443134.22,3261964.87,12
183.55,7.64,441764.66,3261978.57,12
3773.46,34.66,440496.07,3261954.37,12
29.61,3.07,439596.65,3262024.54,12
51.82,4.06,441076.09,3262024.22,12
540.35,13.11,443101.72,3261995.21,12
62.59,4.46,439684.65,3262039.5,12
71.07,4.76,441918.56,3262027.31,12
221.49,8.4,441871.71,3262027.43,12
167.12,7.29,441949.17,3262053.02,12
158.78,7.11,441139.63,3262062.69,12
488.69,12.47,439700.11,3262072.88,12
139.57,6.67,441190.14,3262092.46,12
259.42,9.09,441533.77,3262081.51,12
232.97,8.61,443946.44,3262086.56,12
92.2,5.42,442031.14,3262101.82,12
88.24,5.3,441267.37,3262107.08,12
42.26,3.67,441382.28,3262110.78,12
2500.95,28.21,441606.87,3262086.67,12
40.28,3.58,440392.68,3262141.05,12
929.21,17.2,440356.75,3262134.81,12
357.69,10.67,441463.14,3262133.97,12
207.53,8.13,441431.03,3262141.78,12
264.59,9.18,440399.39,3262148.94,12
571.55,13.49,441918.7,3262139.18,12
193.82,7.85,441349.84,3262160.13,12
438.37,11.81,443969.86,3262142.56,12
218.2,8.33,443534.42,3262156.59,12
192.2,7.82,441834.33,3262163.26,12
539.2,13.1,440738.37,3262169.67,12
98.99,5.61,440515.13,3262196.82,12
242.94,8.79,440572.89,3262203.01,12
98.86,5.61,440599.65,3262203.66,12
701.14,14.94,441628.55,3262191.71,12
422.03,11.59,441445.99,3262206.27,12
286.03,9.54,441993.42,3262205.67,12
394.28,11.2,441425.92,3262224.26,12
126.09,6.34,441579.18,3262229.87,12
133.3,6.51,439103.77,3262248.96,12
581.22,13.6,439044.79,3262244.46,12
732.73,15.27,442024.53,3262216.67,12
133.73,6.52,441726.84,3262236.66,12
405.85,11.37,438667.68,3262252.32,12
2637.45,28.97,443803.94,3262207.51,12
275.45,9.36,441533.97,3262251.59,12
194.85,7.88,441335.95,3262257.21,12
147.39,6.85,441582.66,3262255.54,12
387.56,11.11,440207.84,3262262.34,12
558.39,13.33,440552.86,3262267.97,12
384.81,11.07,440592.95,3262263.75,12
197.01,7.92,441315.7,3262271.73,12
157.95,7.09,442192.65,3262269.22,12
549.26,13.22,440706.84,3262274.97,12
311.84,9.96,441291.32,3262283.67,12
2644.81,29.01,443819.73,3262240.77,12
809.12,16.05,439934.25,3262290.48,12
197.33,7.93,440779.96,3262298.91,12
255.65,9.02,441016.3,3262303.93,12
44.62,3.77,442200.26,3262303.02,12
24.23,2.78,442206.68,3262306.26,12
33.62,3.27,442203.26,3262311.66,12
404.99,11.35,438383.88,3262324.81,12
349.1,10.54,438525.54,3262325.37,12
496.56,12.57,441361.2,3262315.26,12
231.54,8.58,441013.17,3262318.69,12
14.13,2.12,441585.67,3262320.29,12
527.54,12.96,438424.47,3262331.59,12
867.05,16.61,440361.6,3262320.39,12
72.04,4.79,438310.84,3262347.42,12
475.67,12.3,441177.23,3262327.27,12
169.21,7.34,438159.94,3262346.04,12
146.19,6.82,440589.21,3262334.36,12
119.98,6.18,438356.48,3262348.75,12
299.72,9.77,441135.62,3262337.63,12
483.37,12.4,438272.16,3262351.82,12
632.76,14.19,438202.81,3262355.55,12
324.6,10.16,438498.52,3262357.67,12
24.51,2.79,438314.55,3262370.29,12
91.91,5.41,438240.15,3262369.16,12
15.44,2.22,438328.93,3262373.55,12
23.94,2.76,438321,3262373.5,12
943.28,17.33,441650.64,3262341.02,12
194.73,7.87,442188.9,3262349.88,12
5197.05,40.67,440221.03,3262330.32,12
37.12,3.44,439895.86,3262376.99,12
277.13,9.39,441902.82,3262372.86,12
193.17,7.84,442012.42,3262375.24,12
34.37,3.31,438424.83,3262403.06,12
280.57,9.45,441094.49,3262382.54,12
353.5,10.61,441011.29,3262391.04,12
471.29,12.25,441631.21,3262384.25,12
283.15,9.49,441788.57,3262391.83,12
370.06,10.85,442084.3,3262392.35,12
435.37,11.77,440998.32,3262406.65,12
601.2,13.83,441283.78,3262405.38,12
136.44,6.59,440971.09,3262410.69,12
164.94,7.25,440937.39,3262438.68,12
164.57,7.24,440974.04,3262441.62,12
159.75,7.13,441059,3262446.08,12
104.77,5.77,438425.74,3262463.81,12
377.64,10.96,441031.2,3262449.76,12
164.51,7.24,440916.63,3262456.8,12
166.93,7.29,440935.7,3262463.57,12
319.16,10.08,441289.66,3262468.93,12
308.81,9.91,441412.67,3262462.57,12
170.22,7.36,440978.22,3262474.61,12
326.42,10.19,441979.13,3262466.99,12
130.42,6.44,441370.32,3262477.82,12
184.64,7.67,440875.33,3262487.47,12
319.01,10.08,441439.49,3262473.81,12
337.95,10.37,439554.95,3262513.03,12
147.19,6.84,441048.05,3262514.38,12
2543.36,28.45,442101.02,3262470.7,12
107.34,5.85,439476.9,3262525.9,12
22.74,2.69,439471.09,3262534.02,12
280.47,9.45,441408.89,3262514.35,12
381.41,11.02,439524.05,3262533.89,12
215.59,8.28,440565.18,3262530.43,12
85.25,5.21,439500.79,3262555.4,12
174.03,7.44,440967.64,3262546.46,12
207.49,8.13,440988.06,3262546.6,12
1287.66,20.25,441152.44,3262537.97,12
1297.25,20.32,442075.91,3262539.39,12
109.86,5.91,439480.34,3262562.13,12
90.69,5.37,439499.41,3262574.04,12
97.13,5.56,442229.68,3262562.63,12
410.16,11.43,441570.69,3262559.87,12
1087.61,18.61,442127.71,3262560.61,12
268.24,9.24,439543.56,3262579.3,12
398.98,11.27,442204.52,3262570.68,12
686.86,14.79,441910.05,3262576.76,12
451.11,11.98,441298.97,3262599.15,12
413.38,11.47,439512.03,3262608.62,12
451.35,11.99,438645.33,3262628.5,12
871.86,16.66,441356.24,3262608.9,12
465.58,12.17,438219.68,3262633.74,12
229.28,8.54,439491.17,3262625.03,12
90.95,5.38,439405.31,3262640.69,12
48.53,3.93,439412.13,3262644.28,12
229.72,8.55,439470.33,3262655.88,12
383.81,11.05,442262.38,3262641.47,12
399.74,11.28,440801.99,3262664.27,12
20.89,2.58,442227.2,3262674.88,12
6247.61,44.59,440373.83,3262649.69,12
452.74,12,438116.47,3262715.78,12
141.42,6.71,438226.27,3262726.06,12
346.28,10.5,442166.7,3262703.96,12
478.81,12.35,438472.65,3262734.83,12
47.94,3.91,439094.01,3262744.82,12
1050.25,18.28,438083.31,3262755.73,12
413.04,11.47,440855.71,3262735.58,12
602.73,13.85,442138.46,3262726.08,12
165.31,7.25,442225.49,3262739.99,12
11326.18,60.04,439252.92,3262687.3,12
153.66,6.99,442148.81,3262744.07,12
730.31,15.25,441250.97,3262749.59,12
700.59,14.93,441314.06,3262744.03,12
627.27,14.13,438649.66,3262774.12,12
172.56,7.41,441995.87,3262754.28,12
34.57,3.32,438123.31,3262787.63,12
240.48,8.75,438450.65,3262776.48,12
339.06,10.39,441979.55,3262765.39,12
393.43,11.19,441311.59,3262766.3,12
75,4.89,439943.82,3262783.04,12
439.04,11.82,441841.67,3262764,12
54.74,4.17,441780.18,3262778.01,12
130.02,6.43,438470.06,3262798.32,12
295.59,9.7,441406.79,3262779.98,12
51.98,4.07,441774.11,3262786.02,12
683.85,14.75,440879.2,3262774.19,12
44.48,3.76,441436.64,3262792.18,12
369.51,10.85,441105.3,3262789.62,12
44.04,3.74,441454.72,3262799.44,12
591.95,13.73,442159.74,3262791.33,12
254.57,9,441689.69,3262796.6,12
183.46,7.64,438091.67,3262820.94,12
354.52,10.62,441399.17,3262799.25,12
411.98,11.45,440055.99,3262806.99,12
992.74,17.78,438499.38,3262797.8,12
480.26,12.36,439973.11,3262810.43,12
331.39,10.27,441435.33,3262813.69,12
241.04,8.76,438212.62,3262834.48,12
11656.6,60.91,439307.27,3262767.23,12
382.89,11.04,442150.47,3262825.67,12
43.14,3.71,438254.96,3262861.09,12
13701.73,66.04,439160.02,3262807.51,12
145.16,6.8,438545.95,3262868.69,12
360.03,10.71,438085.09,3262873.41,12
43.96,3.74,438255.1,3262888.52,12
183.05,7.63,438116.54,3262892.73,12
2568.4,28.59,438291.88,3262839.05,12
120.26,6.19,438078,3262900.47,12
296.76,9.72,441978.81,3262874.04,12
1185.87,19.43,440852.66,3262871.53,12
966.6,17.54,443382.82,3262877.39,12
364.83,10.78,438139.54,3262910.8,12
93.24,5.45,438093.69,3262915.07,12
246.23,8.85,441264.66,3262903.35,12
103.7,5.75,441749.47,3262910.21,12
158.86,7.11,438259.93,3262933.81,12
540.33,13.11,442223.53,3262898.04,12
561.51,13.37,439232.33,3262926.18,12
904.01,16.96,439267.98,3262922.02,12
90.38,5.36,438301.35,3262955.45,12
23.25,2.72,441380.31,3262944.15,12
718.05,15.12,443691.55,3262930.81,12
535.22,13.05,441431.65,3262938.58,12
183.28,7.64,442181.57,3262941.13,12
3004.33,30.92,443732.19,3262899.14,12
22.29,2.66,441374,3262952.31,12
