id,名称,地址,电话,经度_GCJ02,纬度_GCJ02,经度_WGS84,纬度_WGS84,Center_X,Center_Y,类型代码,类型名称,省份,城市,区域,营业时间,评分,人口密度
B00170I3M8,和平药房(直港二店),直港大道13号附7号,[],106.523109,29.509067,,,440209.2621694604,3264546.57481402,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],62.50003
B0KK3ZWV0U,猫幂古方头疗馆,李家沱街道融汇大道398号附13号,13022343537;13658398121,106.514463,29.470352,,,439348.21969672857,3260261.313026509,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,[],24.597052
B0FFLEZPJZ,同一同济动物医院(杨家坪店),上游三村8号附1号(动物园地铁站2号口步行120米),023-68636778,106.50859,29.499389,,,438796.233480848,3263481.771834068,090701,医疗保健服务;动物医疗场所;宠物诊所,重庆市,重庆市,九龙坡区,,4.4,141.59639
B0KRPLLQOJ,东郊诊所,西郊路与杨渡支路交叉口西南100米,13628351288,106.508644,29.499319,,,438801.4256737309,3263473.9872053694,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],141.59639
B0017029E1,韩安俊诊所,直港大道12号附4号,13110258035,106.521537,29.508846,,,440056.7709197879,3264522.896403813,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],59.68838
B0FFIUW216,李俊峰中西医诊所,融汇半岛艾德公馆东门东北50米,15320534118,106.513871,29.470454,,,439290.8808978346,3260272.92337071,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],26.980244
B0KRGUKAM0,德元升中医馆(九城时光店),直港大道9号,17384745995,106.527384,29.510888,,,440624.6654286388,3264746.1574841626,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],142.41049
B001786TKS,万鑫药房(李家沱聚鑫堂药店),李家沱街道马王坪后街枯井湾3号附10号,19922862802,106.539052,29.465615,,,441729.6265014276,3259723.887518381,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[],61.951126
B0K0ZSZ36J,巴南佰仁巴滨路眼科诊所,马王坪正街与林萌路交叉口西北40米,17725009597,106.540749,29.466294,,,441894.5597898657,3259798.2744794907,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,巴南区,,[],66.72234
B0JK6M3AUB,博音助听器重庆李家沱直营中心,马王坪正街12号东南亚商厦二楼,17382335051,106.540764,29.465726,,,441895.6904190222,3259735.331286404,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[],66.72234
B0L2O7W9BS,丽可医疗器,直港大道12号,[],106.521555,29.508974,,,440058.59092581406,3264537.069939587,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[],59.68838
B0J1MUULTR,直港大道二店诊所,直港大道11号,[],106.522078,29.509269,,,440109.45471867226,3264569.487482322,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],59.934536
B0LGFM8RO3,佰仁视康眼科诊所(巴南店),马王坪正街5-13号(李家沱西公交站后面),17725009597,106.540738,29.466178,,,441893.42707145854,3259785.426899376,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,[],66.72234
B0FFHG0YSS,鑫斛大药房(直港大道店),杨家坪直港大道10-2,023-68046587;13114090998,106.52086,29.509003,,,439991.2473207996,3264540.64159186,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],61.914585
B0I6178798,厚爱牙科厚爱口腔医院杨家坪分院,西郊路24巷27号,18983749506,106.513213,29.505209,,,439247.82035668055,3264124.223510724,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[],84.01596
B0HRP55LC7,智声助听器(重庆旗舰店),杨家坪街道西郊路50号附2号,023-68960952;18008323840,106.511999,29.503968,,,439129.4104133538,3263987.351295751,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[],100.27519
B00178XBQW,桐君阁大药房(动物园轻轨站店),西郊路30号附14号(动物园地铁站1号口步行80米),023-86139856;13883109175,106.508432,29.500066,,,438781.32555780327,3263556.868731081,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],141.59639
B0I3Y7KQH2,家和养生汇,李家沱街道融汇大道博文二路109号,18523075678,106.51238,29.471224,,,439146.7753940411,3260359.0196496067,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,巴南区,,[],23.45963
B0JASK61D7,乐泰亮甲(融汇半岛店),融汇大道350号,17323964449,106.515239,29.469091,,,439422.7100798508,3260121.1869892827,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[],20.353718
B001709XUV,重庆理工大学附属中心医院,重庆市巴南区李家沱工联一村1号(巴南大道重庆市第七人民医院西),023-62850631;023-62861120,106.547954,29.468136,,,442594.2107129946,3259998.7993293656,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,巴南区,,4.3,44.67725
B0KA61BYN0,重庆市第七人民医院门诊部,群乐路与尚美大道交叉口北220米,[],106.546944,29.467582,,,442495.9679999912,3259937.9131354173,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,巴南区,,[],41.966137
B0HD7HOMCP,诚心大药房(汇龙路店),中航万科金域学府1期东门南100米,15123888859,106.557749,29.491364,,,443556.8105083841,3262567.7283473983,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,南岸区,,[],104.87855
B0H2VUV9EH,重庆金保林大药房有限公司,杨家坪街道西郊路59号附21号,18983457246,106.506661,29.497846,,,438608.3226611135,3263311.818746517,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[],78.97748
B0JRJBAUVI,万和医药连锁(马王坪正街店),都和广场北门西50米,023-62332584;023-62588044;18580143328,106.540692,29.465686,,,441888.686286118,3259730.9351152885,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[],66.72234
B0GRN46WSP,万鑫药房(巴滨路店),李渡路121-123号(东邦小悦湾),19922259594,106.546281,29.46821,,,442432.0375540784,3260007.824503489,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[],51.61232
B0KDP5YAIM,康胜堂中医综合诊所(直港大道店),杨家坪街道直港大道7号1栋第3层8号,13527508132;18598778821,106.520621,29.509443,,,439968.34261193074,3264589.518341729,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[],83.70513
B001786TOE,桐君阁大药房(融汇大道店),融汇大道4511号,13436177717,106.513823,29.469543,,,439285.68412107846,3260172.007170314,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[],20.463352
B00170334B,重庆电力高等专科学校(西区),黄桷坪街道五龙庙电力四村9号,023-68501490,106.533443,29.486396,,,441197.7562188654,3262029.294531554,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,4.2,119.580414
B001793F18,重庆电力高等专科学校-教学楼,黄桷坪街道五龙庙电力四村9号重庆电力高等专科学校(西区),[],106.53283,29.486374,,,441138.3172754908,3262027.1667080466,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,[],119.580414
B0FFI7WAW2,重庆电力高等专科学校,黄桷坪街道五龙庙电力四村9号,023-68501490,106.533452,29.486398,,,441198.6298631186,3262029.51159034,141201|141206,科教文化服务;学校;高等院校|科教文化服务;学校;职业技术学校,重庆市,重庆市,九龙坡区,,[],119.580414
B0FFK7VKOU,重庆电力高等专科学校A区,黄桷坪街道五龙庙电力四村9号重庆电力高等专科学校(西区),[],106.534025,29.486025,,,441253.96318876254,3261987.8928480214,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,3.6,131.9992
B0FFL90DZO,重庆电力高等专科学校(东区),黄桷坪街道电力五村50号,[],106.538135,29.488733,,,441653.9529686215,3262285.879244543,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,4.9,96.24115
B00170I5JU,重庆电力职工大学-重庆电力技师学院,邮电路与杨九路新建路交叉口西南340米,[],106.539299,29.48892,,,441766.89923191146,3262306.016395525,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,[],105.26942
B001708C9C,重庆电力高等专科学校普通高职教育教学部,黄桷坪街道电力五村50号重庆电力高等专科学校(东区),[],106.539575,29.488825,,,441793.6005927799,3262295.3520783824,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,[],105.26942
B001786TUE,四川美术学院(黄桷坪校区),黄桷坪正街108号(四川美术学院地铁站4号口步行260米),023-86180888;023-86181033,106.541138,29.487559,,,441944.3974440437,3262154.2952538785,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,[],104.01087
B0LRO6VGJI,四川美术学院(黄桷坪校区)-窗口,邮电路与新建路交叉口西南360米,[],106.540425,29.487775,,,441875.40101887815,3262178.5844789213,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,3.3,103.881424
B0LR2C590K,四川美术学院黄桷坪校区-公共艺术学院,黄桷坪正街与龙吟路交叉口北340米,[],106.541325,29.487325,,,441962.3922527358,3262128.274173805,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,[],104.01087
B001796D1G,四川美术学院黄桷坪校区-商业美术系,黄桷坪正街108号四川美术学院(黄桷坪校区),[],106.5416,29.486859,,,441988.7859283619,3262076.503049095,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,[],106.48225
B001793EQ2,四川美术学院(黄桷坪校区)-应用美术学院,黄桷坪正街108号四川美术学院(黄桷坪校区),[],106.542587,29.487743,,,442084.9711740533,3262173.9610679112,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,[],107.993416
B0L2OHV1ZI,原工学院,兴胜路与花半里路交叉口东100米,[],106.512575,29.512875,,,439190.5638112722,3264973.975109149,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,2.8,251.56375
B00178VTC9,重庆市九龙坡区社会主义学院,冶金二村特1号,[],106.505748,29.511907,,,438528.3177686047,3264870.306364796,141201,科教文化服务;学校;高等院校,重庆市,重庆市,九龙坡区,,[],303.0786
