geometry,Area_m2,Radius_m,Center_X,Center_Y,Area_mu,Entity,Layer,LyrFrzn,LyrOn,Color,Linetype,Elevation,LineWt,RefName,DocUpdate
"POLYGON Z ((440324.65070000046 3260117.442899999 9, 440323.91270000045 3260108.484300001 9, 440293.74680000055 3260110.4507000004 9, 440294.2903000005 3260119.5243000006 9, 440324.65070000046 3260117.442899999 9))",274.15,9.34,440309.12,3260113.98,0.41,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((440291.4623999993 3260120.2486999994 9, 440291.3143000006 3260111.9422999993 9, 440288.48239999986 3260112.002000001 9, 440288.46630000055 3260109.3433000008 9, 440275.08810000075 3260109.6253 9, 440275.3500999998 3260120.588300002 9, 440291.4623999993 3260120.2486999994 9))",169.6,7.35,440283.0,3260115.12,0.25,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((440398.40930000093 3260121.310699999 9, 440397.77089999977 3260112.682299999 9, 440379.02830000094 3260114.0765999993 9, 440379.7649000004 3260122.8136999994 9, 440398.40930000093 3260121.310699999 9))",163.31,7.21,440388.72,3260117.72,0.24,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((441664.22580000065 3260110.8877 9, 441659.51690000086 3260089.921700001 9, 441636.04459999874 3260095.6619000006 9, 441636.5499999995 3260098.644200001 9, 441633.4344000005 3260099.586799999 9, 441634.3352000003 3260103.4482000014 9, 441637.4507999993 3260102.5057 9, 441640.755 3260116.8488999996 9, 441664.22580000065 3260110.8877 9))",536.72,13.07,441649.73,3260103.28,0.81,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((440376.64020000026 3260122.8798 9, 440375.999099999 3260113.808399999 9, 440337.4401999997 3260116.729399999 9, 440338.1776000005 3260125.5773 9, 440376.64020000026 3260122.8798 9))",346.98,10.51,440357.14,3260119.74,0.52,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((441594.9795000013 3260112.1403999995 9, 441612.31949999963 3260108.2789999987 9, 441613.4194999994 3260112.8013999998 9, 441618.5681999997 3260109.2734000003 9, 441617.1624999996 3260102.540599999 9, 441612.0954 3260103.408199999 9, 441610.98890000046 3260097.7780000013 9, 441584.8804000006 3260103.4620000003 9, 441586.1866000006 3260109.8639000007 9, 441583.7514999993 3260110.4626 9, 441586.4563000003 3260122.378399999 9, 441592.39879999944 3260121.051 9, 441591.096599999 3260115.313599999 9, 441595.28530000045 3260114.3505999995 9, 441594.9795000013 3260112.1403999995 9))",397.05,11.24,441598.98,3260107.82,0.6,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((440325.8002000011 3260129.827500001 9, 440325.1610999996 3260121.088400001 9, 440300.8563000001 3260123.263499999 9, 440301.59169999894 3260131.779200001 9, 440325.8002000011 3260129.827500001 9))",210.69,8.19,440313.4,3260126.48,0.32,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((440293.1984999997 3260132.7318 9, 440293.1534000001 3260125.3096 9, 440280.16589999956 3260125.5834000004 9, 440280.2103000011 3260132.8948 9, 440293.1984999997 3260132.7318 9))",95.69,5.52,440286.7,3260129.13,0.14,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((438613.2511999989 3260131.008400001 9, 438611.1281999991 3260118.8476000004 9, 438528.5597999996 3260133.8955000015 9, 438530.6823999998 3260146.0578000015 9, 438613.2511999989 3260131.008400001 9))",1036.11,18.16,438570.9,3260132.45,1.55,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((441626.3635000006 3260124.3104 9, 441625.15759999974 3260118.349500001 9, 441616.19719999935 3260120.6171000004 9, 441614.5965000009 3260113.8879000014 9, 441592.3883 3260119.2784999995 9, 441595.2907000006 3260131.634099999 9, 441626.3635000006 3260124.3104 9))",346.86,10.51,441607.57,3260122.73,0.52,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((438889.9862000005 3260145.5875999997 9, 438889.2300000004 3260133.743899999 9, 438881.52730000013 3260134.187699999 9, 438882.47850000084 3260146.0285000005 9, 438889.9862000005 3260145.5875999997 9))",90.44,5.37,438885.8,3260139.86,0.14,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((438491.3743000007 3260125.7854999998 9, 438486.34330000053 3260116.0922999997 9, 438470.3131000001 3260124.2458000006 9, 438482.07030000055 3260149.818999999 9, 438493.241799999 3260143.9339000015 9, 438485.4481999994 3260128.842700001 9, 438491.3743000007 3260125.7854999998 9))",408.69,11.41,438482.38,3260132.36,0.61,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((440373.89370000013 3260137.0088 9, 440358.45229999896 3260135.2305999985 9, 440357.62510000076 3260143.7793000005 9, 440373.0666000006 3260145.5575 9, 440373.89370000013 3260137.0088 9))",133.48,6.52,440365.76,3260140.39,0.2,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((439283.7163000009 3260152.3942 9, 439291.5081999993 3260133.9790999996 9, 439282.8967000001 3260130.2501000003 9, 439279.9158999993 3260137.5028999997 9, 439274.82719999936 3260135.2638000003 9, 439270.2127999991 3260146.6437999997 9, 439283.7163000009 3260152.3942 9))",253.53,8.98,439281.14,3260141.51,0.38,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((440705.5782999997 3260143.5994000006 9, 440705.1582999995 3260138.7335000006 9, 440700.9606000001 3260138.9331 9, 440700.22159999906 3260129.7528000018 9, 440675.8286000002 3260133.039100001 9, 440676.7768999989 3260144.5415000003 9, 440680.4951999992 3260145.7922 9, 440705.5782999997 3260143.5994000006 9))",354.32,10.62,440689.69,3260138.32,0.53,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((441942.01449999947 3260141.825400001 9, 441937.93090000015 3260127.1564 9, 441915.5479999995 3260133.6136999996 9, 441921.13749999914 3260139.1728000008 9, 441924.8370000001 3260138.337 9, 441927.02740000014 3260146.0566000007 9, 441942.01449999947 3260141.825400001 9))",276.82,9.39,441930.81,3260136.43,0.42,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((441886.68410000025 3260148.823 9, 441907.9142999998 3260145.0392000005 9, 441908.6142999994 3260148.0190000003 9, 441914.3601999999 3260147.0387000004 9, 441912.2363999989 3260134.1110000005 9, 441906.5880000009 3260135.0898000007 9, 441907.19449999975 3260138.7359999986 9, 441885.46699999965 3260140.8663 9, 441886.68410000025 3260148.823 9))",232.6,8.6,441901.01,3260142.66,0.35,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((440299.79940000025 3260158.296599998 9, 440299.5524000007 3260149.7706999993 9, 440306.7785000007 3260149.6182000013 9, 440306.753600001 3260145.5194000006 9, 440321.9862999993 3260145.0868 9, 440322.0118999993 3260149.2964999983 9, 440334.99790000054 3260148.8004000005 9, 440332.98380000057 3260138.7608 9, 440328.1013000009 3260138.864000001 9, 440327.8764 3260133.9938999997 9, 440314.40269999974 3260134.6109 9, 440314.8282999998 3260140.3631999996 9, 440299.4978999992 3260140.7976 9, 440299.36989999935 3260135.814599999 9, 440292.6328000001 3260136.0675000018 9, 440292.8873000005 3260145.8120000004 9, 440284.6860000001 3260146.2064999994 9, 440284.83540000056 3260154.7344000004 9, 440288.93680000043 3260154.648000001 9, 440289.1562000002 3260158.6319000004 9, 440299.79940000025 3260158.296599998 9))",571.16,13.48,440308.27,3260145.09,0.86,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((440377.51379999984 3260154.215900001 9, 440371.3552000002 3260153.238500001 9, 440370.3219999992 3260160.0187 9, 440376.67460000067 3260160.770500001 9, 440377.51379999984 3260154.215900001 9))",42.52,3.68,440373.95,3260157.07,0.06,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((438803.52650000004 3260169.301000001 9, 438820.1343999988 3260158.2133000004 9, 438823.48219999985 3260163.3737000013 9, 438837.27489999874 3260154.317199999 9, 438828.11699999974 3260140.1539 9, 438797.5218000009 3260160.2991000013 9, 438803.52650000004 3260169.301000001 9))",493.87,12.54,438818.4,3260155.04,0.74,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((440916.0044 3260160.6708000014 9, 440925.2251999992 3260151.6152999997 9, 440913.9299999989 3260140.4388999995 9, 440904.9044000001 3260149.4905000003 9, 440911.90350000066 3260160.6454999996 9, 440914.04059999995 3260158.8282999992 9, 440916.0044 3260160.6708000014 9))",222.39,8.41,440914.63,3260151.05,0.33,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((440428.4117999996 3260156.9039999987 9, 440415.32450000045 3260140.673299999 9, 440411.14439999964 3260143.8641 9, 440407.99409999955 3260139.720799999 9, 440405.3683000003 3260141.5491000004 9, 440403.5977999995 3260139.4815999987 9, 440399.41909999924 3260142.893999999 9, 440415.4855000002 3260167.2603 9, 440428.4117999996 3260156.9039999987 9))",389.98,11.14,440414.12,3260152.2,0.58,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((441959.8835999997 3260163.4742 9, 441959.8278999997 3260154.0580000007 9, 441944.5253999996 3260154.3041000003 9, 441944.77599999914 3260163.7172 9, 441959.8835999997 3260163.4742 9))",143.19,6.75,441952.25,3260158.88,0.21,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((438641.91199999966 3260177.8505 9, 438639.8899999992 3260166.2429 9, 438555.5648999999 3260181.6642 9, 438557.7816000001 3260193.2709 9, 438641.91199999966 3260177.8505 9))",1010.33,17.93,438598.77,3260179.76,1.52,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((441915.656199999 3260184.7967000017 9, 441928.82239999884 3260185.8009 9, 441929.0865999997 3260181.0327000003 9, 441916.1166000012 3260180.2469000006 9, 441915.656199999 3260184.7967000017 9))",61.21,4.41,441922.47,3260182.98,0.09,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((441956.5091000012 3260186.240099999 9, 441963.57239999925 3260177.3746 9, 441947.80079999974 3260164.2223 9, 441942.574799999 3260170.621600001 9, 441945.7273999996 3260176.2210000013 9, 441943.11670000094 3260179.8084999984 9, 441949.09239999973 3260184.8082999988 9, 441951.41599999985 3260182.1119999997 9, 441956.5091000012 3260186.240099999 9))",251.17,8.94,441951.98,3260175.95,0.38,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((438694.15439999953 3260206.6575000007 9, 438692.5058999993 3260192.387000001 9, 438683.1527000012 3260193.5043999995 9, 438684.89880000055 3260207.7737000007 9, 438694.15439999953 3260206.6575000007 9))",134.67,6.55,438688.68,3260200.07,0.2,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((440399.8637000007 3260200.1648999983 9, 440400.04619999975 3260198.0558999996 9, 440403.36759999953 3260198.2071 9, 440403.7300999997 3260193.546100001 9, 440392.9819999995 3260192.6659999993 9, 440393.1618000008 3260190.1139 9, 440390.0344000006 3260189.7369999997 9, 440389.66599999985 3260193.4010000005 9, 440386.54450000025 3260194.0210999986 9, 440385.9091999986 3260202.011700001 9, 440399.8637000007 3260200.1648999983 9))",135.38,6.56,440393.94,3260196.56,0.2,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((438776.64840000076 3260206.783500001 9, 438769.82070000056 3260206.5436999993 9, 438768.85120000097 3260223.1750999996 9, 438775.6800999997 3260223.636499998 9, 438776.64840000076 3260206.783500001 9))",114.66,6.04,438772.76,3260215.04,0.17,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((438701.7866 3260226.7223 9, 438700.6475000001 3260215.990499999 9, 438693.34029999987 3260216.860500001 9, 438694.4786999995 3260227.481499999 9, 438701.7866 3260226.7223 9))",78.95,5.01,438697.57,3260221.76,0.12,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((438693.7152000005 3260230.150299999 9, 438692.27470000053 3260217.9821999995 9, 438674.7391999989 3260220.3119 9, 438676.0602000009 3260228.9365 9, 438682.4903999991 3260228.1896000006 9, 438683.09600000014 3260231.5054999995 9, 438693.7152000005 3260230.150299999 9))",191.22,7.8,438684.89,3260224.58,0.29,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((438668.9900000013 3260220.8280999986 9, 438666.6755999988 3260209.2247 9, 438584.20649999956 3260225.9726 9, 438586.6180999994 3260237.5764 9, 438668.9900000013 3260220.8280999986 9))",995.95,17.81,438626.61,3260223.4,1.49,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((438672.9665999996 3260233.1857999987 9, 438670.7503000011 3260221.6920000003 9, 438638.7142999994 3260228.0772999986 9, 438641.22350000043 3260239.678800001 9, 438672.9665999996 3260233.1857999987 9))",383.46,11.05,438655.88,3260230.66,0.58,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((442219.6795999997 3260229.7929000007 9, 442216.8032000008 3260221.0812999997 9, 442200.0801999987 3260226.7473999998 9, 442199.1872000005 3260223.990499999 9, 442189.56079999916 3260227.119499999 9, 442193.32899999985 3260238.3658 9, 442219.6795999997 3260229.7929000007 9))",279.65,9.43,442204.06,3260229.48,0.42,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((442044.1913000002 3260245.7931 9, 442047.46860000136 3260239.649199999 9, 442052.94389999995 3260242.666999999 9, 442055.16169999994 3260238.6445 9, 442043.0383000005 3260232.0732000014 9, 442037.5418999998 3260242.0183000006 9, 442044.1913000002 3260245.7931 9))",115.19,6.06,442045.51,3260238.96,0.17,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((438564.5999999994 3260255.2316999985 9, 438563.19420000055 3260248.6010999996 9, 438543.6273999999 3260252.707399999 9, 438541.41359999945 3260241.5436000014 9, 438494.2030999997 3260251.386800001 9, 438498.0151999992 3260268.8486 9, 438564.5999999994 3260255.2316999985 9))",998.01,17.82,438524.33,3260255.07,1.5,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((442077.78229999926 3260240.625499999 9, 442061.0608000008 3260230.909600001 9, 442054.212700001 3260242.9798999997 9, 442076.9973999996 3260256.2585999994 9, 442082.2070000003 3260247.3164000013 9, 442076.04669999937 3260243.7539000004 9, 442077.78229999926 3260240.625499999 9))",341.98,10.43,442068.26,3260243.56,0.51,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((438480.67860000127 3260270.7031999994 9, 438470.73189999955 3260254.0838 9, 438462.576399999 3260259.047499999 9, 438472.5215000004 3260275.4460000014 9, 438480.67860000127 3260270.7031999994 9))",182.92,7.63,438471.62,3260264.8,0.27,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((440942.67119999963 3260244.0968 9, 440927.4442999987 3260228.459399999 9, 440907.06070000044 3260248.3836000008 9, 440922.38469999994 3260263.9076000014 9, 440942.67119999963 3260244.0968 9))",620.32,14.05,440924.88,3260246.2,0.93,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((442029.782999999 3260264.9612 9, 442036.93879999896 3260255.433199999 9, 442041.148000001 3260258.580800001 9, 442046.1762000001 3260251.8557999996 9, 442031.5902000007 3260240.891899999 9, 442025.4983999998 3260249.0742999995 9, 442030.78500000015 3260253.0911999987 9, 442024.4984000006 3260261.2765999995 9, 442029.782999999 3260264.9612 9))",242.04,8.78,442034.21,3260252.5,0.36,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((440480.4425000004 3260314.8986000014 9, 440480.1910999996 3260305.5974000003 9, 440475.9923000004 3260305.6864999994 9, 440476.24380000005 3260314.9878 9, 440480.4425000004 3260314.8986000014 9))",39.08,3.53,440478.22,3260310.29,0.06,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((441564.55210000067 3260310.3502999996 9, 441565.2979000001 3260288.0676000016 9, 441559.9325 3260288.055899999 9, 441559.76109999965 3260292.0476 9, 441555.7606000004 3260291.8998 9, 441555.43680000096 3260303.0957 9, 441550.75359999994 3260302.9608000005 9, 441550.5998999991 3260309.9434 9, 441564.55210000067 3260310.3502999996 9))",224.49,8.45,441559.37,3260300.83,0.34,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((441613.3100000003 3260307.7952 9, 441605.69400000013 3260273.5888999994 9, 441589.4254000008 3260277.209899999 9, 441597.04099999927 3260311.3047999996 9, 441613.3100000003 3260307.7952 9))",582.74,13.62,441601.37,3260292.47,0.87,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((441865.2057000004 3260325.1133999983 9, 441862.3178999999 3260314.8582000015 9, 441859.0085999998 3260315.7997 9, 441861.89649999916 3260326.054900001 9, 441865.2057000004 3260325.1133999983 9))",36.66,3.42,441862.11,3260320.46,0.05,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((441413.4227999991 3260325.9368999996 9, 441409.5756999999 3260302.523 9, 441395.22440000053 3260301.2479999997 9, 441395.73800000024 3260305.5590000004 9, 441381.4082000003 3260307.9406999997 9, 441384.14069999976 3260324.395700001 9, 441389.6980000008 3260323.6237000003 9, 441390.80740000017 3260329.6956999986 9, 441413.4227999991 3260325.9368999996 9))",659.48,14.49,441398.15,3260315.65,0.99,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((438584.19299999933 3260333.7690000003 9, 438580.7697000002 3260316.194599998 9, 438514.4691999997 3260328.8204 9, 438517.7945999991 3260346.3978000004 9, 438584.19299999933 3260333.7690000003 9))",1208.76,19.62,438549.31,3260331.3,1.81,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((441878.5465000012 3260338.9617000003 9, 441889.54549999954 3260336.0099 9, 441884.2613999995 3260316.155200002 9, 441880.85419999965 3260316.9871999985 9, 441878.9608000006 3260310.0387999997 9, 441882.5617000015 3260308.9820999997 9, 441881.66480000026 3260305.6733 9, 441865.4099000009 3260310.1534 9, 441866.50509999983 3260314.012800001 9, 441871.7608000011 3260312.4849999994 9, 441873.75170000043 3260319.4316000007 9, 441871.12349999964 3260320.1401 9, 441875.6075999995 3260336.5732000005 9, 441877.84710000094 3260336.0928 9, 441878.5465000012 3260338.9617000003 9))",388.88,11.13,441878.79,3260322.96,0.58,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((439207.43389999936 3260348.239700001 9, 439203.8893999987 3260343.0918 9, 439186.5921000007 3260354.902300001 9, 439190.1365999991 3260360.0505999997 9, 439207.43389999936 3260348.239700001 9))",130.91,6.46,439197.01,3260351.57,0.2,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((441948.82399999956 3260337.4801000003 9, 441943.94230000104 3260319.6110000005 9, 441911.9235000006 3260328.551499999 9, 441916.80559999857 3260346.4195 9, 441948.82399999956 3260337.4801000003 9))",615.77,14.0,441930.37,3260333.02,0.92,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((441964.79830000026 3260352.0691999993 9, 441954.64020000014 3260315.4503 9, 441945.0066000009 3260318.2642999995 9, 441955.1649999995 3260354.8825999997 9, 441964.79830000026 3260352.0691999993 9))",381.35,11.02,441954.9,3260335.17,0.57,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
"POLYGON Z ((442119.9373000009 3260350.0041000014 9, 442114.09779999865 3260334.5807999996 9, 442128.1947000008 3260329.1641000006 9, 442129.9750999996 3260333.6799999997 9, 442136.29370000015 3260331.1492000003 9, 442124.9153999998 3260301.7374 9, 442082.2295000007 3260317.3342999998 9, 442087.27370000037 3260329.998500001 9, 442091.9404000003 3260328.1554 9, 442096.59019999974 3260340.0503999996 9, 442099.41069999884 3260339.121699999 9, 442105.7440999992 3260355.644799999 9, 442119.9373000009 3260350.0041000014 9))",1444.09,21.44,442110.03,3260325.72,2.17,LWPolyline,重庆市,0,1,215,Continuous,9.0,25,,2019-12-31
